partner_id,earnings_weekly,trip_count_monthly,avg_rating_last_90_days,cancellation_rate,zone,job_type,age,gender,rent_paid_last_12_months,utility_paid_last_12,app_logins_last_30_days,complaints_last_6_months,outstanding_loans
GIG2508,8949.00195590699,136,4.54,0.055305388500042865,Semi-Urban,Freelancer,47,Male,12,9,30,0,91473.5030423963
GIG2509,4381.23745883861,111,4.66,0.09176356619726216,Semi-Urban,Freelancer,55,Male,12,9,32,0,45882.09371950177
GIG2510,9146.75025911531,115,5.0,0.017310319076903342,Urban,Freelancer,32,Female,8,10,35,0,98222.84399800649
GIG2511,7637.5,125,4.31,0.2717271874906848,Urban,Ride-sharing,57,Male,12,11,32,1,57137.83856278751
GIG2512,5054.400000000001,104,4.4,0.16888905847087926,Semi-Urban,Delivery,34,Male,12,10,29,1,37964.3058389262
GIG2513,6439.68,128,4.92,0.016368406983541563,Urban,Delivery,40,Male,10,12,35,0,56359.15882042465
GIG2514,7449.676042925143,108,5.0,0.0962622574714751,Urban,Freelancer,51,Female,8,11,37,0,80118.43487378233
GIG2515,6165.0,137,5.0,0.113278604762719,Semi-Urban,Delivery,34,Female,8,9,40,0,54902.12417746319
GIG2516,6134.707595940654,108,5.0,0.08882888687617195,Semi-Urban,Freelancer,58,Male,8,10,30,0,63587.59757760807
GIG2517,6429.6,141,4.4,0.09941402618882617,Rural,Ride-sharing,35,Male,10,12,29,1,68483.66808845414
GIG2518,6681.0,131,5.0,0.10459155889953257,Semi-Urban,Ride-sharing,43,Male,9,12,37,0,49799.97174556068
GIG2519,5847.660000000001,119,5.0,0.11632937678216339,Urban,Delivery,33,Female,11,10,22,0,48118.98993214462
GIG2520,6190.673960618289,125,4.93,0.03771420916362661,Semi-Urban,Freelancer,29,Male,10,11,28,0,65461.73746043964
GIG2521,7638.0,134,4.9,0.05731391942809395,Semi-Urban,Ride-sharing,28,Female,10,11,19,0,56819.46227234932
GIG2522,4642.292081573361,114,4.5,0.13290228638922907,Semi-Urban,Freelancer,44,Female,10,12,28,0,43277.6912444051
GIG2523,4867.2,104,4.5,0.31512916921753353,Urban,Delivery,42,Male,12,10,29,1,42456.221040344855
GIG2524,8002.8,120,4.56,0.15652718265827686,Urban,Delivery,43,Female,8,9,27,1,67668.60488329605
GIG2525,5850.0,125,5.0,0.03645448923961649,Urban,Delivery,25,Female,10,12,24,1,40465.563156005155
GIG2526,5725.793978860229,125,4.89,0.14271373986739613,Semi-Urban,Freelancer,55,Male,9,9,34,0,67229.10513552152
GIG2527,7581.6,120,4.41,0.24373672816349665,Urban,Delivery,24,Female,9,9,23,1,60101.530427452475
GIG2528,6156.0,120,4.81,0.05683692645769731,Semi-Urban,Delivery,25,Female,9,9,24,0,50873.49987882715
GIG2529,5614.400000000001,121,5.0,0.05445139515843819,Rural,Ride-sharing,53,Female,11,10,22,0,61085.56548589457
GIG2530,6102.0,113,4.74,0.0668325619656045,Semi-Urban,Ride-sharing,34,Male,11,11,29,0,43039.78504315201
GIG2531,5812.56,108,4.64,0.20829917637760162,Urban,Delivery,26,Male,11,9,30,0,48282.125263919785
GIG2532,4549.6,121,4.24,0.22782336210954493,Rural,Ride-sharing,32,Male,10,11,34,0,36225.18383357091
GIG2533,8153.6,128,5.0,0.04364992468448819,Urban,Ride-sharing,20,Male,12,9,27,0,54523.69187782365
GIG2534,7308.0,140,4.54,0.07874283844317194,Semi-Urban,Delivery,41,Male,10,10,33,0,57280.017515141735
GIG2535,9198.84752336933,136,5.0,0.02999374481852613,Urban,Freelancer,51,Male,11,10,39,0,99907.9086591678
GIG2536,3780.0,105,4.68,0.06484098798058012,Rural,Ride-sharing,43,Male,11,9,31,0,32339.687271794584
GIG2537,4272.8,109,4.79,0.036687445736993916,Rural,Ride-sharing,52,Male,12,11,36,0,28893.768054928085
GIG2538,3998.4,102,4.71,0.11525430772457414,Rural,Ride-sharing,56,Female,8,12,35,0,37399.19920754903
GIG2539,5062.400000000001,113,4.49,0.11824182715899247,Rural,Ride-sharing,53,Female,8,12,30,1,36733.449070715644
GIG2540,9250.02,134,5.0,0.06797326019968937,Urban,Delivery,41,Male,12,12,24,0,78269.58078710402
GIG2541,5226.400000000001,139,5.0,0.11505132377227972,Rural,Ride-sharing,28,Female,12,12,27,0,47758.61652415498
GIG2542,6895.562529779987,109,4.96,0.0642561260106512,Semi-Urban,Freelancer,56,Male,9,10,35,1,74798.87232641736
GIG2543,6802.38,114,4.78,0.14008572398415134,Urban,Delivery,52,Female,11,10,35,0,58202.552846173276
GIG2544,10523.512299656682,128,5.0,0.05000452224791215,Urban,Freelancer,58,Male,10,11,25,0,105441.1065244526
GIG2545,8447.4,114,4.93,0.12153103707131999,Urban,Ride-sharing,26,Male,12,9,35,0,71477.06748561938
GIG2546,8030.880000000001,132,4.4,0.13224985513582735,Urban,Delivery,26,Male,9,10,29,2,64804.86161352298
GIG2547,6459.640422947959,135,4.82,0.08900067028356508,Semi-Urban,Freelancer,35,Male,8,12,31,0,70244.12376409078
GIG2548,7300.8,117,4.93,0.037216874143236586,Urban,Ride-sharing,21,Female,8,9,28,0,56733.4687571602
GIG2549,5332.860000000001,106,4.84,0.029510068333032758,Urban,Delivery,29,Male,12,12,25,1,38064.5532515119
GIG2550,8237.946154115507,93,4.57,0.18798425835932456,Urban,Freelancer,52,Male,10,9,26,0,92860.4240841583
GIG2551,8696.874422733568,128,4.81,0.05174502919739117,Urban,Freelancer,22,Female,8,11,21,0,83408.70546972984
GIG2552,12687.550260978902,151,4.5,0.19948842659494653,Urban,Freelancer,53,Male,10,9,17,0,135910.45901176194
GIG2553,5583.6,132,4.98,0.05937664482388832,Semi-Urban,Delivery,35,Male,10,9,36,0,48747.640974795366
GIG2554,7534.8,115,4.98,0.0742325066300565,Urban,Delivery,28,Male,8,11,25,0,62337.31444658611
GIG2555,8743.800000000001,118,5.0,0.06242321429063112,Urban,Ride-sharing,53,Female,10,12,20,0,70911.01683805326
GIG2556,7735.0,119,4.62,0.16906347656161444,Urban,Ride-sharing,27,Male,8,10,29,0,51345.610549254336
GIG2557,9575.800000000001,127,4.94,0.027212433499636597,Urban,Ride-sharing,50,Female,11,10,26,0,80814.76058769242
GIG2558,6044.22,123,4.88,0.05831708116464172,Urban,Delivery,22,Female,8,11,28,0,54040.34336131302
GIG2559,4687.2,124,4.52,0.20533844043664154,Semi-Urban,Delivery,47,Male,9,10,27,0,36674.302391846264
GIG2560,4100.0,125,5.0,0.10106481074342182,Rural,Ride-sharing,40,Male,9,12,32,0,36468.8250961056
GIG2561,4868.64,138,4.9,0.06573969214810946,Rural,Delivery,25,Male,12,10,32,0,37896.74797423397
GIG2562,5632.0,128,5.0,0.11563952658177265,Semi-Urban,Ride-sharing,54,Male,12,12,31,0,54356.58028334288
GIG2563,8067.8,107,4.11,0.1979991577386127,Urban,Ride-sharing,35,Male,10,9,30,0,59171.91415561595
GIG2564,7043.400000000001,140,4.7,0.0712971657244335,Urban,Delivery,49,Male,10,12,27,0,52481.24173798229
GIG2565,8236.800000000001,128,4.71,0.08837983937900143,Urban,Delivery,25,Female,9,9,22,0,65810.46822229716
GIG2566,5493.6,109,4.5,0.0880758466452221,Semi-Urban,Delivery,42,Male,11,12,41,1,43684.48992549025
GIG2567,7627.2300000000005,123,4.82,0.09743991745718675,Urban,Delivery,31,Male,10,12,32,0,52949.965397408
GIG2568,5686.2,108,4.6,0.24436484668491296,Urban,Delivery,40,Male,11,11,33,0,45128.65169774163
GIG2569,3746.2236770798854,114,4.58,0.1571839591038444,Semi-Urban,Freelancer,48,Male,12,12,34,0,39771.873645950844
GIG2570,4704.0,105,5.0,0.14526113580991848,Rural,Ride-sharing,38,Female,11,11,32,0,45138.794691277515
GIG2571,6199.2,123,4.33,0.345228594268814,Semi-Urban,Delivery,22,Male,12,10,21,0,46287.45942080011
GIG2572,3903.2000000000003,119,4.37,0.1591497162674748,Rural,Ride-sharing,43,Male,10,12,29,0,35582.30596013777
GIG2573,7355.400000000001,138,5.0,0.0323725310075462,Urban,Ride-sharing,41,Male,9,11,25,0,65370.22357257599
GIG2574,6073.721029752201,120,4.77,0.167792620449063,Semi-Urban,Freelancer,30,Female,12,10,29,0,67383.53291785647
GIG2575,5217.0,111,4.73,0.07335265998217401,Semi-Urban,Ride-sharing,27,Male,8,9,30,0,40588.777467704094
GIG2576,6566.208925552798,125,4.8,0.20664909223098607,Urban,Freelancer,36,Male,8,10,32,0,65996.02621219569
GIG2577,7490.476043550455,106,4.39,0.18905332369163946,Urban,Freelancer,36,Male,10,11,43,1,83351.56555955367
GIG2578,4969.4400000000005,119,4.37,0.18814961154843793,Rural,Delivery,31,Male,10,11,26,0,37979.717882197874
GIG2579,8083.0,137,4.99,0.05813038364256025,Semi-Urban,Ride-sharing,29,Male,11,12,28,0,58368.1028989908
GIG2580,5639.200000000001,133,4.95,0.07941761989426185,Rural,Ride-sharing,22,Male,11,9,25,0,49609.840532515715
GIG2581,6669.0,114,5.0,0.002674486982762096,Urban,Delivery,49,Male,9,12,18,0,54847.235435093666
GIG2582,4001.6000000000004,122,4.61,0.164049539294563,Rural,Ride-sharing,30,Female,8,11,27,0,40253.44672926549
GIG2583,5113.522880514469,107,4.41,0.09132729520606558,Semi-Urban,Freelancer,44,Female,12,9,33,1,60691.72821026919
GIG2584,7112.571610024606,121,4.81,0.0804198442612476,Urban,Freelancer,37,Female,12,9,29,1,72197.32483398005
GIG2585,7624.5,115,4.56,0.05013766575458966,Urban,Ride-sharing,36,Male,11,11,29,0,57701.78097631884
GIG2586,4570.56,138,5.0,0.025091052399099964,Rural,Delivery,27,Female,10,10,25,0,40904.738205742564
GIG2587,5712.0,102,4.74,0.10379970730666387,Semi-Urban,Ride-sharing,20,Male,11,10,14,0,49185.5036978821
GIG2588,6451.2,128,4.95,0.09732013689453982,Semi-Urban,Delivery,56,Male,12,10,22,0,51121.74322966349
GIG2589,4865.400000000001,106,4.94,0.08709481520197783,Semi-Urban,Delivery,43,Male,9,9,32,1,31168.337172913874
GIG2590,5410.830770361654,105,4.96,0.019750360984553676,Rural,Freelancer,37,Male,12,12,33,0,69750.82908598523
GIG2591,6433.83,117,4.27,0.1703316980531781,Urban,Delivery,43,Female,12,11,25,0,55894.42512555839
GIG2592,4819.5,119,5.0,0.07592901161157725,Semi-Urban,Delivery,31,Male,9,10,31,0,29893.91323736734
GIG2593,7751.25,125,4.86,0.07716511089096646,Urban,Delivery,38,Male,10,10,29,0,65943.62162114374
GIG2594,8226.4,113,4.82,0.2353954532655356,Urban,Ride-sharing,57,Female,10,10,34,0,69327.13046077809
GIG2595,6201.6,136,4.69,0.10888672016364404,Rural,Ride-sharing,48,Male,8,12,23,0,67705.11808633422
GIG2596,4400.0,110,4.83,0.12591895135510703,Rural,Ride-sharing,21,Male,10,10,26,0,41203.92775191123
GIG2597,7898.8,124,4.63,0.30451710085980177,Urban,Ride-sharing,54,Female,10,9,29,1,53955.575312505985
GIG2598,7313.0014589934835,110,5.0,0.09493448023004024,Semi-Urban,Freelancer,21,Male,8,12,35,0,68933.49635552379
GIG2599,5324.0,121,4.45,0.1275066101401317,Semi-Urban,Ride-sharing,52,Male,12,12,29,0,44818.922819292806
GIG2600,4042.0111524828167,96,4.98,0.04503698848242537,Rural,Freelancer,30,Male,12,10,28,1,46286.76740811769
GIG2601,4782.240000000001,123,4.76,0.10858799010753245,Rural,Delivery,31,Male,11,9,17,0,44215.12607821248
GIG2602,5817.240000000001,113,5.0,0.0908102327916737,Urban,Delivery,36,Male,8,11,20,0,39168.30783858926
GIG2603,7202.52,108,4.36,0.2616077619267331,Urban,Delivery,42,Female,8,12,30,1,52495.03218352449
GIG2604,5152.0,112,4.72,0.17617670012782644,Semi-Urban,Ride-sharing,21,Male,11,9,30,0,46136.41826376978
GIG2605,5342.400000000001,112,4.62,0.1050257586657691,Semi-Urban,Delivery,45,Male,12,11,29,0,46970.392648686386
GIG2606,4725.0,125,5.0,0.014297693261216948,Semi-Urban,Delivery,22,Male,11,11,34,0,37029.23274727118
GIG2607,5850.0,100,5.0,0.058699867406446705,Urban,Ride-sharing,47,Female,8,11,30,0,52347.250434619666
GIG2608,5266.8,133,4.85,0.1375924466515299,Semi-Urban,Delivery,49,Male,9,9,26,0,40515.29153427872
GIG2609,4914.900000000001,127,4.95,0.04892755909168704,Semi-Urban,Delivery,54,Female,8,11,34,1,36298.68097336564
GIG2610,8135.962157355448,124,4.7,0.21429932913099747,Urban,Freelancer,43,Male,9,11,22,1,82031.22684529678
GIG2611,6904.3,113,5.0,0.09008326243021786,Urban,Ride-sharing,59,Female,8,12,20,0,48528.38153548838
GIG2612,7785.7,113,4.93,0.12917689952661782,Urban,Ride-sharing,25,Male,11,9,38,0,68440.26290362701
GIG2613,8043.75,125,4.83,0.112716615097437,Urban,Delivery,46,Male,10,9,36,0,76494.10105036173
GIG2614,7116.2,119,5.0,0.07856069001493715,Urban,Ride-sharing,40,Female,11,10,22,0,59259.747977508065
GIG2615,4374.72,124,4.73,0.09660596437857093,Rural,Delivery,38,Female,9,12,47,0,51698.0940603547
GIG2616,7642.4400000000005,142,5.0,0.07347847373339637,Urban,Delivery,45,Male,12,9,28,0,59324.90532722192
GIG2617,3659.0400000000004,121,4.35,0.23412332759951665,Rural,Delivery,26,Female,9,9,23,1,45663.89024182765
GIG2618,7897.5,135,4.89,0.027992194138167337,Urban,Ride-sharing,59,Female,10,12,28,0,56870.82200040021
GIG2619,3353.9123536653697,111,5.0,0.030208593601414188,Semi-Urban,Freelancer,20,Male,9,11,34,0,39708.856014064986
GIG2620,3483.36,118,5.0,0.05003503388004933,Rural,Delivery,30,Female,9,12,34,0,32315.728420220825
GIG2621,7238.400000000001,116,4.88,0.0423142356716416,Urban,Ride-sharing,31,Male,8,11,41,0,63547.10767247122
GIG2622,4493.271305530351,125,5.0,0.05835233660410506,Rural,Freelancer,26,Male,11,10,25,0,58915.47422065513
GIG2623,4721.400000000001,122,5.0,0.07410429989947283,Semi-Urban,Delivery,26,Male,10,11,30,0,46272.862219680326
GIG2624,8408.4,132,4.82,0.05549537688177437,Urban,Ride-sharing,22,Male,8,12,30,0,71077.78008649252
GIG2625,5926.7,97,5.0,0.02387786196266277,Urban,Ride-sharing,20,Female,9,11,20,0,50983.24880366575
GIG2626,7736.040000000001,114,5.0,0.12397663300013217,Urban,Delivery,46,Male,8,10,30,0,61861.23788445173
GIG2627,6125.0,125,4.46,0.16769151637178606,Semi-Urban,Ride-sharing,48,Male,8,11,39,0,46080.40038816065
GIG2628,3986.6400000000003,113,4.69,0.10158455804009862,Rural,Delivery,26,Male,10,10,31,0,34398.91931592368
GIG2629,4432.320000000001,108,4.89,0.05879177547908173,Rural,Delivery,33,Female,9,11,37,0,41577.50042508173
GIG2630,7330.362322811806,105,4.66,0.20994588148975912,Urban,Freelancer,50,Female,11,10,30,0,79973.9008360587
GIG2631,5812.56,108,4.65,0.17894404522540427,Urban,Delivery,32,Male,9,12,23,0,48114.613841275874
GIG2632,7809.7815865737775,125,4.5,0.21821595513393557,Urban,Freelancer,30,Male,10,9,27,0,74408.24977413606
GIG2633,6555.0,115,4.67,0.049453769960775835,Semi-Urban,Ride-sharing,47,Male,10,9,25,0,49239.81334084196
GIG2634,7707.96,122,4.99,0.09219153613245258,Urban,Delivery,46,Male,12,10,29,0,63803.454610398214
GIG2635,6637.8,111,4.89,0.04767177810175096,Urban,Ride-sharing,53,Male,9,10,34,0,54480.885478238124
GIG2636,5140.8,126,4.86,0.05564571416607558,Rural,Ride-sharing,45,Male,9,11,28,0,43737.092645774064
GIG2637,4763.871282823318,123,4.7,0.11397089457372206,Rural,Freelancer,40,Female,10,11,31,0,68535.20977628713
GIG2638,7345.0,113,4.91,0.13769103276143818,Urban,Ride-sharing,20,Female,11,10,32,0,56835.21656746706
GIG2639,5676.3,119,4.9,0.03224276319488469,Semi-Urban,Delivery,26,Female,9,10,30,0,44581.385865680415
GIG2640,6619.860000000001,123,4.58,0.16224170056119813,Urban,Delivery,24,Female,8,9,37,1,47105.05826653698
GIG2641,5200.2,107,5.0,0.07799265427419272,Semi-Urban,Delivery,22,Male,11,12,27,0,39359.349545151184
GIG2642,4761.0,115,4.67,0.09686437731730714,Semi-Urban,Delivery,50,Male,11,9,25,0,25685.60145044655
GIG2643,4840.0,110,5.0,0.06348357502945512,Semi-Urban,Ride-sharing,49,Female,8,10,34,1,38097.45852258669
GIG2644,5400.0,100,4.83,0.1821063385960944,Semi-Urban,Ride-sharing,51,Male,9,9,26,0,43940.105926593475
GIG2645,4842.72,118,4.71,0.2235346063105448,Rural,Delivery,28,Male,10,9,32,0,46088.43595420081
GIG2646,11242.158224951112,119,4.7,0.08913177204405455,Urban,Freelancer,58,Female,11,10,22,0,126949.64509227946
GIG2647,6156.043197472486,110,4.72,0.0751445070898291,Rural,Freelancer,42,Male,10,9,29,0,73644.50276579894
GIG2648,5470.539248688114,95,4.93,0.12825592023696852,Urban,Freelancer,20,Male,12,9,28,0,60223.40538247628
GIG2649,8482.5,145,4.73,0.10036301757312723,Urban,Ride-sharing,20,Male,9,9,20,0,67651.88592387222
GIG2650,5697.449860568061,110,4.8,0.1780239064477309,Urban,Freelancer,47,Female,10,9,25,0,54636.27021333615
GIG2651,5928.0,114,5.0,0.04341113196119137,Semi-Urban,Ride-sharing,43,Male,8,12,25,0,46595.364197293464
GIG2652,9762.480000000001,149,4.82,0.16481212014055618,Urban,Delivery,35,Female,12,10,30,0,79522.65815994707
GIG2653,4365.360000000001,129,4.95,0.06415993739411752,Rural,Delivery,33,Male,8,9,31,0,43183.39075016101
GIG2654,3888.0,96,4.66,0.04215227620775122,Semi-Urban,Delivery,48,Male,10,10,28,0,20461.168146522432
GIG2655,3427.2000000000003,119,4.4,0.1403016312195097,Rural,Delivery,26,Male,9,11,31,1,37042.0030324797
GIG2656,4317.954180522818,124,4.77,0.14793077790213205,Semi-Urban,Freelancer,20,Male,12,10,21,0,47328.94089930279
GIG2657,5356.8,124,4.63,0.15213774853009818,Semi-Urban,Delivery,36,Female,12,10,28,0,39420.05829053603
GIG2658,7452.900000000001,117,4.75,0.171462111229305,Urban,Ride-sharing,49,Female,9,11,27,0,62357.52018851616
GIG2659,7352.8,101,4.77,0.14697264564567972,Urban,Ride-sharing,28,Male,9,9,42,0,54594.314709190854
GIG2660,4952.234138274911,129,4.88,0.14764703154040185,Urban,Freelancer,50,Female,8,10,30,0,52466.370595701774
GIG2661,6350.76,118,4.82,0.09772577110662638,Urban,Delivery,29,Male,9,10,24,0,46747.374924710115
GIG2662,5040.0,112,4.6,0.07069139754639599,Semi-Urban,Delivery,51,Male,11,9,27,0,49818.74976423477
GIG2663,5805.0,129,4.77,0.05531483859878073,Semi-Urban,Ride-sharing,39,Male,12,9,32,0,48054.49343084571
GIG2664,8669.7,117,5.0,0.09974497386586523,Urban,Ride-sharing,59,Female,11,9,24,0,70137.20721165476
GIG2665,4687.0,109,4.66,0.09479079733091321,Semi-Urban,Ride-sharing,43,Male,11,10,39,0,39046.584205705534
GIG2666,7615.400000000001,101,4.91,0.17321975124088224,Urban,Ride-sharing,54,Male,11,12,35,0,65820.70367096402
GIG2667,4400.0,110,4.98,0.14957162321750542,Semi-Urban,Ride-sharing,54,Male,9,11,31,0,32559.35240793937
GIG2668,4872.0,116,4.45,0.1063495559224309,Semi-Urban,Ride-sharing,54,Female,10,11,33,0,42679.06494596119
GIG2669,6035.0636721069795,114,5.0,0.09270658339054816,Rural,Freelancer,34,Male,12,9,27,0,81884.6980853546
GIG2670,6087.51,121,5.0,0.09119942775771567,Urban,Delivery,26,Male,12,12,34,0,51075.37033726469
GIG2671,9034.74,143,4.65,0.08646704795058441,Urban,Delivery,22,Male,11,11,30,0,70929.36844487644
GIG2672,8083.789981527808,123,4.36,0.40683709956816694,Semi-Urban,Freelancer,21,Female,12,11,31,0,86312.21979256633
GIG2673,6637.8,111,4.85,0.07702584207363916,Urban,Ride-sharing,30,Male,9,10,41,0,59062.1732661697
GIG2674,8154.900000000001,123,4.83,0.3198450658703223,Urban,Ride-sharing,45,Male,10,9,22,0,52571.48466894528
GIG2675,6996.0,132,5.0,0.06616181066400757,Semi-Urban,Ride-sharing,50,Male,11,12,39,0,64392.19331650006
GIG2676,4206.127482131824,110,5.0,0.05979510848391674,Semi-Urban,Freelancer,22,Male,9,9,33,0,46809.85797560657
GIG2677,7731.36,112,4.55,0.09977342272713983,Urban,Delivery,47,Male,9,10,32,0,66922.27279373561
GIG2678,5370.400000000001,137,4.79,0.13066671265032834,Rural,Ride-sharing,33,Male,9,9,31,0,44418.37772419772
GIG2679,7815.757696405614,124,5.0,0.021167164065861447,Urban,Freelancer,41,Male,11,9,35,0,94112.87732979876
GIG2680,3872.0,110,4.59,0.17679388839028404,Rural,Ride-sharing,45,Male,8,11,27,0,31674.580688915157
GIG2681,5756.400000000001,120,4.83,0.033860092828955204,Urban,Delivery,24,Male,9,9,29,0,44506.972215854876
GIG2682,4798.8,124,4.88,0.10593196909881357,Semi-Urban,Delivery,50,Male,11,12,18,1,43453.912355078
GIG2683,4843.8,117,5.0,0.047296429444391455,Semi-Urban,Delivery,36,Female,12,10,43,0,38397.01189111049
GIG2684,5355.0,119,4.65,0.10386896661022056,Semi-Urban,Ride-sharing,35,Female,9,12,31,0,39335.61591859553
GIG2685,7441.2,106,4.66,0.04709231216307714,Urban,Ride-sharing,25,Male,9,12,36,0,61405.08648517488
GIG2686,8126.304497243279,143,4.16,0.2756256440865907,Urban,Freelancer,42,Male,12,11,33,0,80815.27898478563
GIG2687,5428.8,130,4.47,0.155060929095203,Rural,Delivery,55,Female,11,12,40,0,47685.95504173931
GIG2688,5483.790000000001,109,4.38,0.04641446966951503,Urban,Delivery,49,Male,12,9,31,0,40772.3377163088
GIG2689,7540.0,116,4.6,0.18160083135812735,Urban,Ride-sharing,28,Male,12,12,34,0,61338.78145350214
GIG2690,8888.1,129,4.77,0.10103786962239542,Urban,Ride-sharing,25,Female,12,10,26,0,67187.0259797947
GIG2691,7335.900000000001,143,4.99,0.05747344433840356,Semi-Urban,Delivery,29,Female,8,11,24,0,63092.32707403733
GIG2692,7889.7,119,4.94,0.08282230040008937,Urban,Ride-sharing,31,Male,12,11,28,0,67221.1419271689
GIG2693,6137.820000000001,122,4.7,0.12201145840675219,Urban,Delivery,31,Male,8,9,33,0,55263.84456566306
GIG2694,6573.293956324475,117,4.08,0.3352672457781666,Urban,Freelancer,28,Male,12,12,39,1,66430.26065962999
GIG2695,5189.76,136,4.64,0.12525427503478548,Rural,Delivery,36,Male,11,10,32,0,49853.118894840714
GIG2696,4347.0,115,4.69,0.1513503440288307,Semi-Urban,Delivery,21,Female,9,11,38,0,22021.404676187463
GIG2697,8214.570000000002,119,4.84,0.0708043592009946,Urban,Delivery,44,Male,12,11,29,0,65214.099402780324
GIG2698,4197.6,106,5.0,0.05550476731688325,Semi-Urban,Delivery,48,Female,11,11,31,0,32342.66144478214
GIG2699,7166.25,125,4.82,0.10614139661451087,Urban,Delivery,33,Male,8,10,25,0,58619.170647127314
GIG2700,5934.0,129,4.82,0.15380137556097576,Semi-Urban,Ride-sharing,54,Male,12,11,27,0,50382.994622724094
GIG2701,6092.1900000000005,127,4.73,0.04494100204118681,Urban,Delivery,37,Female,10,11,21,0,41047.83738366578
GIG2702,7810.656792627722,125,4.85,0.1744328192730106,Urban,Freelancer,31,Male,8,9,33,0,75641.6692339882
GIG2703,9888.425570565072,111,5.0,0.013623519575377125,Urban,Freelancer,56,Male,11,9,26,0,98485.34966784436
GIG2704,8753.94,129,4.96,0.08444091416455578,Urban,Delivery,51,Male,10,10,26,0,67467.92777714515
GIG2705,4146.203451948572,136,4.65,0.08278490781105043,Semi-Urban,Freelancer,36,Female,8,10,30,0,46120.63466740929
GIG2706,6128.8284287274,116,4.94,0.1382516267992957,Urban,Freelancer,52,Male,10,11,23,0,57021.25381550382
GIG2707,3516.4800000000005,111,4.85,0.06575844969167421,Rural,Delivery,36,Male,10,11,33,0,32701.14971753031
